RPTID	OPID	NAME	ACCITY	ACCOUNTY	ACSTATE	ACZIP	MPOST	SURVY	CLASS	SHORE	OFFAREA	BNUMB	OFFST	OCS	IFED	ITYPE	RUPLN	FAT	INJ	PRPTY	OPJUD	STHH	STMN	TELRT	INPRS	MXPRS	MPEST	TEST	DTHH	IDATE	CAUSE	PRTLK	PRTFL	PRTFO	MLKD	MLKDO	PRTSY	PRTSO	PRTYR	NMDIA	THK	SPEC	SMYS	SEAM	VALVE	MANU	MANYR	LOCLK	LOCLO	TELRN	TELID	DOR	LOC	ADESC	DESCO	CAUCR	CAUCO	COAT	PROT	CPYR	CAULK	DMGO	NOTIF	NOTDT	MARK	MRKTP	STAT	CAULC	CAULO	CTEST	TESTD	MED	MEDO	TMPS	LKPS	PNAME	PHONE	NARRATIVE
19940218	21031	VALERO TRANSMISSION CO	CHANNELVIEW	HARRIS	TX	77530	 	785+84	1	No	 	      	  	Null	No	RUPTURE	494	0	0	800000	Null	1	0	19941020	538	706	NO DATA	0	1545	19941020	DAMAGE BY OUTSIDE FORCE	TRANSMISSION SYSTEM	WELD	GIRTH	STEEL	 	PIPELINE	 	1952	12	0.34	API5LX	42000	WELD	 	UNKNOWN	0	UNDER GROUND	 	 	0	19941031			 		 		Null		EARTH MOVEMENT: OTHER	FLOODING	Null		Null	0	Null		 	Null			 			JOHN SOMMER	2102462395	"AT APPROXIMATELY 10:45 A.M. ON OCTOBER 20, 1994, VALERO'S PEARLAND FIELD OPERATIONS OFFICE BECAME AWARE VIA RADIO AND TV NEWSCASTS OF AN INCIDENTS INVOLVING A POSSIBLE RUPTURE OF A COLONIAL PIPELINE IN THE VICINITY OF THE SAN JACINTO RIVER. BECOAUSE VALERO'S 12"" SINCO NATURAL GAS PIPELINE CROSSES THE SAN JACINTO RIVER IN CLOSE PROXIMITY TO THE COLONIAL PIPELINE, VALERO IMMEDIATELY BEGAN MONITORING THE GAS PRESSURE ON ITS 12"" SINCO LINE TO PROVIDE AN IMMEDIATE INDICATION OF FAILURE. IN ADDITION, VALERO'S GAUGERS WERE DISPATCHED TO MLBV'S ON EACH SIDE OF THE RIVER AND PLACED ON STANDBY NOTICE TO CLOSE THE VALVES AND ISOLATE THE RIVER CROSSING IN CASE OF THE LINE FAILURE. AT 3:45 P.M., ASUBSTANTIAL DROP IN PRESSURE ON THE 12""SINCO PIPELINE WAS NOTED BY VALERO'SGAS CONTROL. VALERO'S GAUGERS WERE INSTRUCTED TO CLOSE THE MLBV'S AND ISOLATETHE PIPELINE SECITON THAT CROSSES THE SAN JACINTO RIVER. VALERO'S GAUGER SHUT THE ARCO LYONDELL  MLBV INSIDE THE ARCO LYONDELL FACILITY ON SHELDON ROAD,LOCATED ON THE WEST SIDE OF THE SAN JACINTO RIVER, AT 4:30 PM. WHILE INSIDE THE LYONDELL FACILITY, THE GAUGER ALSO SHUT IN THE ARCO CHEMICAL MLBV AT 4:45P.M. VALERO'S GAUGER SHUT IN THE CROSBY EAST MLBV, LOCATED ON THE EAST SIDE OF THE SAN JACINTO RIVER AT 4:45 P.M. AS AN ADITIONAL PRECAUTION, VALERO'S GAUGER SHUT-IN THE NORTH SHIP CHANNEL MLBV AT 4:15 P.M. AT APPROXIMATELY 5:00 P.M., VALERO PERSONNEL NOTIFIED THE TRRC EMERGENCY NOITICATION HOTLINE OF THE 12"" SINCO RUPTURE. AT APPROXIMATELY 6:00 P.M. DEAN SCOATT WITH THE TRRC CALLEDAND DISCUSSED THE INCIDENT WITH VALERO'S ENVIRRONMENTAL AND REGULATORY PERSONNEL AND ADVISED THAT THE TRRC WOULD NOTIFY VALERO IF FURTHER INFORMATION ORACTION WAS REQUIRED. AT 6:30 P.M., VALERO'S FIELD MANAGEMENT PERSONNEL INSPECTED THE 12"" SINCO RUPTURE SITE WITH LYONDELL PETRO CHEMICAL AND ARCO CHEMICALPERSONNEL; HOWEVER, DUE TO THE FLOOD WATER DEPTH, NO PHYSICAL ON-SITE CONFIRMATION OF THE 12"" SINCO RUPTURE WAS POSSIBLE UNTIL THE FLOOD WATERS RECEDE. AT APPROXIMATELY 7:00 P.M., MARY MCDANIEL WITH TRRC CALLED AND DISCUSSED THE INCIDENT WITH VALERO'S ENVIRONMENTAL AND REGULATORY PERSONNEL AND ADVISED THATTHE TRRC WOULD NOTIFY VALERO IF FURTHER INFORMATION OR ACTION WAS REQUIRED.AT APPROXIMATELY 10:00 P.M. JAMIE HERNANDEZ WITH THE TRRC CALLED AND DISCUSSED THE INCIDENT WITH VALERO'S PEARLAND FIELD OPERATIONS PERSONNEL. VALERO PLANS TO LEAVE THE RIVER SECTION ISOLATED AND OUT OF SERVICE UNTIL THE FLOOD WATERS RECEDE AND REPAIRS CAN BE MADE. SUPPLEMENTAL REPORT 11/22/94 INDICATES THATVALERO IS CURRENTLY REPLACING THE DAMAGED RIVER CROSSING IN ACCORDANCE WITHPLANS SUBMITTED TO THE TRRC. TELEPHONE CONVERSATION WITH MR. SOMMER INDICATESTHAT THIS WAS COMPLETED 12/94."
19940219	15033	PAIUTE PIPELINE CO	 	WASHOE	NV	89442	225.52	 	1	No	 	      	NV	Null	No	OTHER	0	0	1	0	Null	0	5	19941017	550	960	BY TEST	1200	1240	19941017	CONSTRUCTION/MATERIAL DEFECT	TRANSMISSION SYSTEM	OTHER	"2"" THREADED VENT STACK"	STEEL	 	OTHER	TEMPORARY VENT STACK	1994	2	0.15	ASTM A-53	0	UNKNOWN	 	UNKNOWN	0	ABOVE GROUND	 	 	0	19941031			 		 		Null		NO DATA	 	Null		Null	 	Null	MATERIAL	VENT STACK-TEMPORARY ASSEMBLEY USED TO BLOW-DOWN	Null		NO DATA	 	0	0	JEFF MAPLES	7028872814	FAILURE OCCURRED AT THREADED CONNECTION ON VENT STACK. INCIDENT OCCURRED WHILE BLOWING-DOWN A TEMPORARY BY-PASS PIPE. VENT STACK FAILED AT THREADED CONNECTION. VENT PIPE HIT EMPLOYEE IN LEFT ARM AND LEG. EMPLOYEE REQUIRED OVER-NIGHT STAY IN HOSPITAL.
19940226	602	ARKLA ENERGY RESOURCES	WASHINGTON	HEMPSTEAD	AR	71835	804 +24	 	1	No	 	      	  	Null	No	RUPTURE	4	0	4	25000	Null	1	20	19941010	580	720	NO DATA	0	1515	19941010	DAMAGE BY OUTSIDE FORCE	TRANSMISSION SYSTEM	BODY OF PIPE	 	STEEL	 	PIPELINE	 	1929	14	0.22	X - 46	46000	 	 	 	0	UNDER GROUND	 	 	0	19941103			 		 		Null		OUTSIDE/THIRD PARTY	 	Yes	19940928	Yes	"EXIST;MARKERS,CROS,METER"	Yes		 	Null			 			PAUL G. ESPINOSA	3184293924	"CONTRACTOR LAYING PHONE CABLE HIT NGT'S LINE AM-46,14"" OD. PIPELINE ROW WAS CLEARLY MARKED. TELEPHONE COMPANY'S CONTRACTOR WAS OFF OF THEIR ASSIGNED ROW.COVER ON PIPELINE WAS OVER 36"", A METER STATION WAS CLEARLY VISIBLE A POINT WERE CONTRACTOR DEVIATED FROM THEIR ASSIGNED ROW."
19940227	22617	WILLIAMS NATURAL GAS CO	PECULIAR	CASS	MO	64078	 	2227+07	1	No	 	      	  	Null	No	OTHER	0	0	0	17000	Yes	3	0	19941116	410	570	BY CFR 192.619(a)(3)	0	825	19941116	DAMAGE BY OUTSIDE FORCE	TRANSMISSION SYSTEM	BODY OF PIPE	 	STEEL	 	PIPELINE	 	1930	12	0.28	API-5L	60000	SMLS	 	NAT'AL TUBE	1930	UNDER GROUND	 	 	0	19941206			 		 		Null		OUTSIDE/THIRD PARTY	 	No		Yes	Line Markers	Yes		 	Null			 			JOE FREISBERG	9185616186	DOZER HIT PIPELINE WHILE WORKING IN AREA.
19940229	2620	COLUMBIA GULF TRANSMISSION CO	GULF OF MEXICO	 	LA	     	 	"28 31.5'N,93 12.2'W"	0	Yes	WC	480	LA	Yes	No	OTHER	0	0	0	50000	Null	0	0	19941028	1100	1440	BY TEST	2160	2130	19941027	DAMAGE BY OUTSIDE FORCE	TRANSMISSION SYSTEM	MECHANICAL JOINT	 	STEEL	 	PIPELINE	 	1978	6	0.43	GR.B	35000	SEAMLESS	 	U.S. STEEL	1978	UNDER WATER	 	 	0	19941208			 		 		Null		OUTSIDE/THIRD PARTY	 	No		No	 	No		 	Null			 			S.J. CHOBY	3043572349	"NO REMARKS. SUPPLEMENTAL REPORT 1/31/95 INDICATES CHANGE IN PART 3 -MARRATIVE DESCRIPTION. TEXAS EASTERN TRANSMISSION CORPORATION'S 16"" GRIPPERINTERCONNECTION FAILED RESULTING IN DAMAMGE TO COLUMBIA'S 6"" PIPELINE AT THETIE-IN POINT."
19940230	5304	FLORIDA GAS TRANSMISSION CO	WIGGINS	PERRY	MS	39577	126.161	3239+39	1	No	 	      	  	Null	No	RUPTURE	30	0	1	75000	Null	0	27	19941121	848	975	BY CFR 192.619(a)(3)	0	1508	19941121	DAMAGE BY OUTSIDE FORCE	TRANSMISSION SYSTEM	BODY OF PIPE	 	STEEL	 	PIPELINE	 	1959	24	0.31	API -5LX	52000	 	 	REPUBLIC	1959	UNDER GROUND	 	 	0	19941208			 		 		Null		OPERATOR ACTION	 	Null		Null	0	Null		 	Null			 			MERLIN MOSEMAN	7136467344	PIPELINE HIT BY BULLDOZER BLADE WHILE CONSTRUCTING EROSION TERRACES OVER PIPELINE RIGHT OF WAY.
19940232	2001	CABOT OIL & GAS CORP	GLASGOW	KANAWHA	WV	25286	 	22+02	3	No	 	      	  	Null	No	RUPTURE	40	0	1	0	Null	0	15	19940721	700	220	BY CFR 192.619(a)(3)	0	1600	19940721	CORROSION	TRANSMISSION SYSTEM	BODY OF PIPE	 	STEEL	 	PIPELINE	 	1962	12	0.25	 	42000	ERW	 	UNKNOWN	1962	UNDER WATER	 	 	0	19940803	EXTERNALLY	LOCALIZED PITTING	 	GALVANIC	 	BARE	Yes	1962	NO DATA	 	Null		Null	 	Null		 	Null			 			ALAN HAGGERTZ	3045955015	"THE PIPELINE WAS SUBMERGED IN A CREEK CROSSING AND OVER THE YEARS DEBRISHITTING THE PIPE HAD DAMAGED THE COATING CAUSING LOCALIZED CORROSION. ON JULY21, 1994 WHILE TESTING TO ESTABLISH A NEW MAOP ON PIPELINE #A-30, A SECTION OFPIPE THAT RUNS THROUGH KELLY'S CREEK RUPTURED. THE SEQUENCE OF EVENTS THATLED UP TO THIS INCIDENTS ARE AS FOLLOWS: PRIOR TO TESTING THIS SEGMENT OFPIPELINE, APPROXIMATELY 4026 FEET IN LENGTH, OF WHICH 1700 FEET IS CLASS III,SEVEN TEEN DIG-OUTS WERE PERFORMED IN ORDER TO ESTABLISH THE WALL THICKNESS OFTHE PIPE. IN ADDITION, SEVEN COUPONS WERE CUT OUT FROM THESE DIG-OUTLOCATIONS AN D WERE SENT TO A LAB TO BE METALLURGICALLY TESTED. ON THE DAY OFTHE TEST, THE PIPELINE WAS PURGED OF NATURAL GAS WITH NITROGEN AND THENON-EXISTENCE OF NATURAL GAS WAS VERIFIED WITH A COMBUSTIBLE GAS INDICATOR. A500 PSI MAOP WAS TO BE ESTABLISHED WITH A TEST PRESSURE OF 750 PSI. IN ORDERTO OBTAIN THE 750 PSI TEST PRESSURE, THE DIFFERENCE BETWEEN THE TEST PRESSUREAND THE ESTABLISHED MAOP OF 220 PSI WAS DIVIDED INTO FOURTHS GIVING 175 PSITEST PRESSURE SEGMENTS. THE FIRST STAGE OF THE TEST WAS TO PRESSURIZE THELINE TO THE ESTABLISHED MAOP OF 220 PSI. THIS PRESSURE WAS MAINTAINED FORAPPROXIMATELY 15 MINUTES WHILE THIS SECTION OF PIPELINE, APPROXIMATELY 4026FEET, WAS BEING WALKED. THE SECOND STAGE OF THE TEST WAS TO PRESSURIZE THELINE TO 395 PSI AND MAINTAIN THIS PRESSURE WHILE THE LINE WAS BEING WALKED.THE THIRD STAGE REQUIRED PRESSURIZING THE PIPELINE TO 570 PSI. THIS TESTPRESSURE WAS ALSO MAINTAINED FOR APPROXIMATELY 15 MINUTES WHILE THE LINE WASBEING WALKED. THE FOURTH, AND FINAL STAGE OF THE TEST, REQUIRED THAT THEPIPELINE BE PRESSURIZED TO 750 PSI. UPON ACHIEVING A TEST PRESSURE OFAPPROXIMATLEY 700 PSI, THE PIPELINE RUPTURED IN A CREEK CROSSING. AS ARESULT OF THIS RUPTURE, TWO INDIVIDUALS, WHICH ARE NON-EMPLOYEES, WERETRANSPORTED TO THE HOSPITAL, ONE OF WHICH WAS TREATED FOR HIGH HEART RATE ANDTHEN RELEASED APPROXIMATELY 3 HOURS LATER. THE SECOND INDIVIDUAL SUSTAINED ACONCUSSION AND WAS HOSPITALIZED FOR TWO DAYS. ALSO, AS A RESULT OF THISRUPTURE, 5 HOUSE TRAILERS, APPROXIMATELY 6 AUTOMOBILES AND 2 CAMPERS RECEIVEDDAMAGE. ONE OF THE HOUSE TRAILERS RECEIVED EXTENSIVE DAMAGE WHILE THE OTHERFOUR RECEIVED DAMAGE RANGING FROM BROKEN WINDOWS TO DENTED OUTER SHELLS. THEDAMAGE TO THE AUTOMOBILES AND CAMPERS RANGED FROM BROKEN WINDSHIELDS TODENTED HOODS."
19950001	11683	"LONE STAR GAS CO OF TEXAS, INC"	GARLAND	DALLAS	TX	     	 	3753+44	3	No	 	      	  	Null	No	OTHER	0	0	0	43000	Null	0	25	19941129	380	400	BY TEST	720	1245	19941129	DAMAGE BY OUTSIDE FORCE	TRANSMISSION SYSTEM	BODY OF PIPE	 	STEEL	 	PIPELINE	 	1949	20	0.28	API5LX	42000	EW	 	UNKNOWN	0	UNDER GROUND	 	 	0	19941227			 		 		Null		OUTSIDE/THIRD PARTY	 	No		Yes	PERMANENT P/L MARKERS	No		 	Null			 			M.L. IMDODEN	2146702779	CONTRACTOR INSTALLING NATURAL GAS DISTRIBUTION MAIN HIT PIPELINE WITH A TRENCHING MACHINE.
19950002	5304	FLORIDA GAS TRANSMISSION CO	AMITE	TANGIPAHOA	LA	     	34.72	1835+70	1	No	 	      	  	Null	No	LEAK	0	0	0	52000	Null	1	0	19941204	850	975	BY TEST	1515	1820	19941204	CONSTRUCTION/MATERIAL DEFECT	TRANSMISSION SYSTEM	OTHER	FLANGE GASKET	OTHER	FIBER COMPOSITION	PIPELINE	 	1994	12	0	ANSI B16.21	0	 	 	 	0	UNDER GROUND	 	 	0	19941227			 		 		Null		NO DATA	 	Null		Null	 	Null	CONSTRUCTION	FLANGE GASKET	No		NO DATA	 	0	0	MERLIN MOSEMAN	7136467344	
19950004	13120	NATURAL GAS PIPELINE CO OF AMERICA	LINDEN	CASS	TX	75563	478	25219 +13.4	1	No	 	      	  	Null	No	LEAK	0	0	0	110941	Null	5	37	19941111	780	858	BY CFR 192.619(a)(3)	0	1018	19941111	OTHER	TRANSMISSION SYSTEM	OTHER	UNKNOWN	STEEL	 	PIPELINE	 	1951	30	0.34	5LX	52000	FLASH WELD	 	AO SMITH	1951	UNDER PAVEMENT	 	 	0	19941227			 		 		Null		NO DATA	 	Null		Null	 	Null		 	Null			 			F ROY FLEET	7086913786	"NATURAL GAS WAS BLOWING FROM THE VENT OF A CASED CROSSING. THE CARRIER PIPEWAS REMOVED AND REPLACED WITH PRETESTED PIPE. BECAUSE HYDROTESTING FAILED TOID ENTIFY THE SOURCE OR CAUSE OF THE LEAK, THE CARRIER PIPE WAS RETIRED."
19950008	19160	TENNESSEE GAS PIPELINE CO	 	 	LA	     	5246-401+1.04	 	0	Yes	BAY MERCHAND	5	  	Null	No	RUPTURE	0	0	7	0	Null	2	0	19941202	1000	1069	BY CFR 192.619(a)(3)	0	230	19941202	DAMAGE BY OUTSIDE FORCE	TRANSMISSION SYSTEM	BODY OF PIPE	 	STEEL	 	PIPELINE	 	1961	16	0.41	API-SL	0	SEAMLESS	 	NATIONAL TUBE	1961	OTHER	NOT GIVEN	 	0	19941216			 		 		Null		OUTSIDE/THIRD PARTY	 	No		Yes	0	No		 	Null			 			LOUIS A. SALINAS	7137572781	"JACK-UP RIG, IN APPARENT EMERGENCY LOWERED A LEG AND SET DOWN ON 16IN. TGP PIPELINE, CAUSING RUPTURE AND SUBSEQUENT FIRE."
19950009	19570	TRANSCO GAS PIPELINE CORP	GALVESTON	 	TX	     	22.75	1201+20	0	Yes	GALV	237	  	Yes	No	RUPTURE	120	0	0	390000	Null	4	0	19941120	1000	1440	BY TEST	2218	1600	19941120	DAMAGE BY OUTSIDE FORCE	TRANSMISSION SYSTEM	BODY OF PIPE	 	STEEL	 	PIPELINE	 	1977	12	0.38	API-5L	42000	SEAMLESS	 	U.S. STEEL	1977	UNDER WATER	 	 	0	19941219			 		 		Null		OUTSIDE/THIRD PARTY	 	No		No	 	Yes		 	Null			 			B.R. LANDES	7134392002	"A TUG TOWING A SEMI-SUBMERSIBLE RIG IN THE GALVESTON 237 AREA, EXPECTING BADWEATHER, SAT THE RIG ON THE BOTTOM. THE RIG SAT DOWN ON THE 12"" PIPELINE DRIVING IT 6 FEET INTO THE MUD AND SEVERING THE LINE."
19950011	11683	"LONE STAR GAS CO OF TEXAS, INC"	TUCKER	ANDERSON	TX	     	5363+50	5364+24	1	No	 	      	  	Null	No	OTHER	0	0	0	0	Yes	0	30	19941115	360	425	BY CFR 192.619(a)(3)	0	945	19941115	DAMAGE BY OUTSIDE FORCE	TRANSMISSION SYSTEM	BODY OF PIPE	 	STEEL	 	PIPELINE	 	1936	20	0.28	GRADE B	35000	EW	 	 	0	UNDER GROUND	 	 	0	19941227			 		 		Null		OUTSIDE/THIRD PARTY	 	No		Yes	PAINTED POST 30'	No		 	Null			 			M.L. IMBODEN	2146702779	DAMAGE BY ROAD GRADER.
19950019	2564	COLORADO INTERSTATE GAS CO	AURORA	ADAMS	CO	80019	 	11765+75	1	No	 	      	  	Null	No	RUPTURE	36	0	0	467000	Null	0	56	19941220	914	920	BY TEST	1217	308	19941220	OTHER	TRANSMISSION SYSTEM	BODY OF PIPE	 	STEEL	 	PIPELINE	 	1950	20	0.28	API 5LX	460000	ERW	 	YOUNGSTOWN	1950	UNDER GROUND	 	 	0	19950118			 		 		Null		NO DATA	 	Null		Null	 	Null		 	Null			 			RICHARD H. FLINT	7195204350	"CIG'S PIPELINE NUMBER 2B-20"" RUPTURED AT 3:08 AM ON 12/20/94; THE RUPTUREEXTENDED FOR APPROXIMATELY 36 FEET ALONG THE PIPE. ESCAPING NATURAL GASIGNITED AND, IN ADDITION TO THE FORCE OF THE RUPTURE, SERIOUSLY DAMAGED CIG'SGRIMM AND FIRST CREEK METER STATIONS WHICH ARE LOCATED ADJACENT TO THEPIPELINE ROW. SERVICE WAS RESTORED TO THE CUSTOMERS SERVED BY THE METERSTATIONS AND THE 2B PIPELINE WAS RETURNED TO SERVICE AT 5 PM ON 12/21/1994.SUBSEQUENT INVESTIGATION DETERMINED THAT THE FRACTURE ORIGINATED ON THEOUSTIDE SURFACE OF THE PIPE BODY AT THE TOE OF THE REINFORCEMENT FOR A 4""BRANCH CONNECTION. AT THIS LOCATION, THERE WAS EVIDENCE OF A SHALLOW,PREEXISTING CRACK ALONG THE OUTSIDE SURFACE OF THE PIPE.  THE CAUSE OF THEFAILURE HAS BEEN DETERMINED TO BE SLOW CRACK GROWTH. THE POSSIBLE CAUSE OF THESLOW CRACK GROWTH IS FATIGUE, HOWEVER, THE EXACT NATURE OF THIS GROWTH ISSTILL UNDER DETERMINATION. ADDITIONAL INFORMATION FOR CLASSIFICATION OF PART 2- APPARENT CAUSE - FATIGUE."
19950020	19570	TRANSCO GAS PIPELINE CORP	GALVESTON	 	TX	     	22.786	1203+15	0	Yes	GALV	237	  	Yes	No	RUPTURE	145	0	0	250000	Null	1	15	19941216	1150	1440	BY TEST	2218	810	19941216	DAMAGE BY OUTSIDE FORCE	TRANSMISSION SYSTEM	BODY OF PIPE	 	STEEL	 	PIPELINE	 	1977	12	0.38	API-5L	42000	SEAMLESS	 	U.S. STEEL	1977	UNDER WATER	 	 	0	19940118			 		 		Null		OUTSIDE/THIRD PARTY	 	No		No	 	Null		 	Null			 			B.R. LANDES	7134392001	"THE RUPTURE ON THE 12"" PIPELINE WHICH OCCURRED ON DECEMBER 16, 1994 AT M.P.22.786 WAS CAUSED BY THE SAME OUTSIDE PARTY DAMAGE THAT CAUSED THE RUPTURE OFTHE 12"" PIPELINE AT M.P.22.75 WHICH WAS REPORTED TO THE NATIONAL RESPONSECENTER ON NOVEMBER 20, 1994 (REPORT NO. 270374). THE OUTSIDE PARTY DAMAGE WASCAUSED BY A TUG TOWING A SEMI-SUBMERSIBLE RIG IN THE GALVESTON 237 ARA,EXPECTING BAD WEATHER, SAT THE RIG ON THE BOTTOM. THE RIG SAT DOWN ON THE 12""PIPELINE WITH TWO PADS HITTING THE LINE AT TWO SEPARATE LOCATIONS. BECAUSE OFTHE DISTANCE BETWEEN THE TWO DAMAGED AREAS, THE DAMAGE AT M.P. 22.786 WAS NOTDETECTED DURING THE INITIAL INVESTIGATION AND REPAIR OF THE ORIGINAL RUPTUREINCIDENT (N OVEMBER 20, 1994)."
19950021	4483	ENSTAR NATURAL GAS CO	KENAI PENINSULA BOROUGH	 	AK	     	MP 40.5	 	1	No	 	      	  	Null	Yes	LEAK	0	0	0	50000	Null	2	0	19941215	640	1000	BY CFR 192.619(a)(3)	0	1200	19941215	CORROSION	TRANSMISSION SYSTEM	BODY OF PIPE	 	STEEL	 	PIPELINE	 	1960	12	0.25	API 5 LX	46000	SEAMLESS	 	STEWARTS & LLOYDS LIMITED	1960	UNDER GROUND	 	 	0	19950118	EXTERNALLY	LOCALIZED PITTING	 	OTHER	 	COATED	Yes	1961	NO DATA	 	Null		Null	 	Null		 	Null			 			DAVID W. BREDIN	9072643745	10 FOOT SECTION OF PIPE CUT OUT AND REPLACED FOR PERMANENT REPAIR. COATINGDAMAGED DURING CONSTRUCTION. LOCALIZED CORROSION CAUSED PITTING TO OCCUR.
19950022	22617	WILLIAMS NATURAL GAS CO	PERRY	NOBLE	OK	74018	#130	2631+67	1	No	 	      	  	Null	Null	OTHER	0	0	0	80000	Null	1	45	19941220	575	595	BY CFR 192.619(a)(3)	0	615	19941220	CORROSION	TRANSMISSION SYSTEM	BODY OF PIPE	 	STEEL	 	PIPELINE	 	1929	20	0.25	API-5L	33000	EW	 	A.O. SMITH	1929	UNDER GROUND	 	 	0	19950112	INTERNALLY	LOCALIZED PITTING	 	OTHER	BACTERIAL	BARE	Yes	0	NO DATA	 	Null		Null	 	Null		 	Null			 			JOE FREISBERG	9185886186	"FAILED JOINT BLEW OUT - SENDING PIPE SPECIMEN FOR ANALYSIS. FURTHERCLASSIFICATION OF PART 2 - APPARENT CAUSE - STATES THAT THIS FAILURE IS UNDERINVESTIGATION. SUPPLEMENTAL REPORT 3/27/1995 INDICATES THAT FURTHERINVESTIGATION CHANGED CAUSE TO CORROSION (INTERNAL). SUPPL - PART A - ALSO IDOF PIPE BARE, OD IS INEFFECTIVELY COATED - COUPLED SECTION."
19950024	4904	EXXON CO USA	MOBILE BLOCK 62 ST. WATER	 	AL	     	 	 	0	Yes	MOBILE	62	AL	Null	No	LEAK	0	0	0	210000	Null	0	0	19950103	600	1480	BY CFR 192.619(a)(3)	0	1300	19950101	OTHER	TRANSMISSION SYSTEM	VALVE	 	OTHER	PACKING	PIPELINE	 	1993	3	0.3	ASTM A312	0	 	BALL VALVE	CAMERON	0	UNDER WATER	 	 	0	19950207			 		 		Null		NO DATA	 	Null		Null	 	Null		 	Null			 			V.W. HENLEY	5045614680	"ON DECEMBER 28, 1994, BUBBLES WERE OBSERVED PERCOLATING NEAR THE PIPELINESWHICH TRAVERSE BETWEEN EXXON'S ""A"" PLATFORM IN MOBILE BLOCK 62 AND THE SSTILOCATED IN THE SAME BLOCK. DUE TO SEA CONDITIONS AND THE SIZE OF THE BUBBLES,THE BUBBLES WERE UNABLE TO BE OBSERVED FROM THE AIR. ALTHOUGH THERE WAS NOPOLLUTION, CHANGE IN OPERATING CONDITIONS OR PIPELINE PRESSURE, PRECAUTIONARYMEASURES WERE TAKEN TO ASCERTAIN THE SOURCE OF THE BUBBLES. AFTER NOTIFYINGTHE ALABAMA PUBLIC SERVICE COMMISSION, ALABAMA OIL AND GAS BOARD, MOBILE MSOOF THE USCG, AND CORPS OF ENGINEERS OF EXXON'S PLANS TO ASCERTAIN THE SOURCEOF THE BUBBLES, WORK BEGAN TO UNCOVER THE PIPELINES ON DECEMBER 30 1994. ONJANUARY 1, 1995 AFTER UNCOVERING THE PIPELINES, DIVERS DISCOVERED A SMALL LEAKAROUND THE BALL VALVE ON THE ""3"" FUEL GAS PIPELINE. IT IS BELIEVED THAT THEPACKING AND THE SEALANT BECAME EXPOSED TO PRESSURE WHEN THE HALL VALVE WASNOT FULLY OPENED. AFTER DIVERS ENSURED THAT THE VALVE WAS FULLY OPENED,PACKING WAS INJECTED AND THE PACKING AROUND THE STEM OF THE BALL VALVE WASTIGHTENED. REPAIR WORK WAS COMPLETED ON JANUARY 4, 1995. UPON COMPLETION OFOTHER UNRELATED MAINTENANCE WORK ON OTHER PIPELINES, THE 3"" FUEL GAS PIPELINEWAS COVERED ON JANUARY 12, 1995."
19950025	30012	ARAN ENERGY CORPORATION	OFFSHORE PLAQUEMINES PAR.	 	LA	     	 	 	0	Yes	SP	37	  	Yes	No	LEAK	0	0	0	0	Null	0	0		0	0	NO DATA	0	800	19950119	CORROSION	TRANSMISSION SYSTEM	BODY OF PIPE	 	OTHER	NOT GIVEN	PIPELINE	 	0	8	0.5	 	0	ERW	 	 	1961	OTHER	ON RISER ABOVE WATER	 	0	19950206	EXTERNALLY	GENERAL CORROSION	 	OTHER	NOT GIVEN	COATED	Yes	0	NO DATA	 	Null		Null	 	Null		 	Null			 			JIM WIBLE	7137590176	EXTERNAL CORROSION OVER TIME.
19950026	7027	HALL-HOUSTON OIL COMPANY	 	 	LA	     	 	 	0	Yes	MU	783	  	Yes	No	OTHER	0	0	0	417975	Null	0	30	19941212	1440	1250	BY TEST	2160	130	19941212	DAMAGE BY OUTSIDE FORCE	GATHERING SYSTEM	OTHER	SSTI	STEEL	 	PIPELINE	 	1994	6	0.28	API 5-L GR B	45700	SEAMLESS	 	 	0	UNDER WATER	 	 	0	19950201			 		 		Null		OUTSIDE/THIRD PARTY	 	No		Yes	AS-BUILT TO NOAA FOR MAPP	Yes		 	Null			 			KATHY CAMP	7132280711	NO ONE WITNESSED INCIDENT. REPORT INDICATED ANCHOR DRAGGED ACROSS PIPELINE SEGMENT. PART B - TYPE OF MARKING- AS-BUILT WAS SUBMITTED TO NOAA FOR MAPPING & PIPELINE BURIED ACCORDING TO DOT/DOI REGULATIONS.
19950042	30624	DALEN RESOURCES OIL & GAS CO.	OFFSHORE CALHOUN	 	TX	     	 	 	0	Yes	ST	628L  	TX	Null	No	LEAK	0	0	0	0	Null	4	0	19950113	800	1380	NO DATA	0	1030	19950108	OTHER	GATHERING SYSTEM	BODY OF PIPE	 	STEEL	 	PIPELINE	 	1976	10	0.28	APT5LX-42	0	ERW	 	 	0	UNDER WATER	 	 	0	19950223			 		 		Null		NO DATA	 	Null		Null	 	Null		 	Null			 			JIM LAFEVERS	2147503988	"PIPE APPEARED TO DEVELOP SPLIT 1/2"" X 1/16"" ON TOP SIDE. SUSPECT POSSIBLE DEFECTIVE PIPE. LEAK REPAIRED WITH CLAMP"
