RPTID	YR        	NAME      	OPID      	STADD     	CITY      	COUNT     	ST        	ZIP       	HSTAD     	HCITY     	HCNTY     	HST       	HZIP      	STOP      	B1M_1     	B1M_2     	B1M_3     	B1M_4     	B1M_5     	B1M_6     	B1M_7     	B1M_8     	B1M_9     	B1M_10    	B1MT	B1S_1	B1S_2	B1S_3	B1S_4	B1S_5	B1S_6	B1S_7	B1S_8	B1S_9	B1S_10	B1ST	STM_1	STM_2	STM_3	STM_4	STM_5	STM_6	STMT	DIM_1       Integer	DIM_2       Integer	DIM_3       Integer	DIM_4       Integer	DIM_5       Integer	DIM_6       Integer	DIMT	CUM_1	CUM_2	CUM_3	CUM_4	CUM_5	CUM_6	CUMT	CIM_1	CIM_2	CIM_3	CIM_4	CIM_5	CIM_6	CIMT	PVCM_1	PVCM_2	PVCM_3	PVCM_4	PVCM_5	PVCM_6	PVCMT	PEM_1	PEM_2	PEM_3	PEM_4	PEM_5	PEM_6	PEMT	ABSM_1	ABSM_2	ABSM_3	ABSM_4	ABSM_5	ABSM_6	ABSMT	OT1M_1	OT1M_2	OT1M_3	OT1M_4	OT1M_5	OT1M_6	OT1MT	OT2M_1	OT2M_2	OT2M_3	OT2M_4	OT2M_5	OT2M_6	OT2MT	TOTM_1	TOTM_2	TOTM_3	TOTM_4	TOTM_5	TOTM_6	TOTMT	AVER	STS_1	STS_2	STS_3	STS_4	STS_5	STS_6	STST	DIS_1       Integer	DIS_2       Integer	DIS_3       Integer	DIS_4       Integer	DIS_5       Integer	DIS_6       Integer	DIST	CUS_1	CUS_2	CUS_3	CUS_4	CUS_5	CUS_6	CUST	CIS_1	CIS_2	CIS_3	CIS_4	CIS_5	CIS_6	CIST	PVCS_1	PVCS_2	PVCS_3	PVCS_4	PVCS_5	PVCS_6	PVCST	PES_1	PES_2	PES_3	PES_4	PES_5	PES_6	PEST	ABSS_1	ABSS_2	ABSS_3	ABSS_4	ABSS_5	ABSS_6	ABSST	OT1S_1	OT1S_2	OT1S_3	OT1S_4	OT1S_5	OT1S_6	OT1ST	OT2S_1	OT2S_2	OT2S_3	OT2S_4	OT2S_5	OT2S_6	OT2ST	TOTS_1	TOTS_2	TOTS_3	TOTS_4	TOTS_5	TOTS_6	TOTST	CM1	CS1	TM1	TS1	OM1	OS1	CDM1	CDS1	MDM1	MDS1	OTHM1	OTHS1	KNLK	FEDLK	UNACC	COMMENTS	PNAME	PHONE	DOE	DOC
19931203	1993	"HUNTINGTON GAS CO, CITY OF"	7680	202 GIBSON STREET	HUNTINGTON		TX	75949						 	0	0	0	0	67	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	24	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	24	0	0	0	67	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	856	0	0	0	0	856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	856	0	0	0	0	856	0	0	8	4	0	0	0	0	0	0	0	0	1	0	0		JACK CARTER - GAS SUPERVISOR	4094224195	6/3/1994	
19930456	1993	HUNTSVILLE GAS SYSTEM	7685	P.O. BOX 2048	HUNTSVILLE	MADISON	AL	35804						AL	0	0	0	640	0	88	0	0	0	0	728	1669	0	900	23514	6496	0	0	0	0	32579	65158	0	391	137	80	13	19	640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	14	2	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391	209	94	15	19	728	80	0	25567	484	26	6	0	26083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6496	0	0	0	0	6496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32063	484	26	6	0	32579	14	92	5	33	26	12	4	2	4	18	72	16	0	0	0.42		CLYDE A. HARRIS	2055351207	6/3/1994	
19930145	1993	HUTCHINSON UTILITIES COMMISSION	7695	225 MICHIGAN STREET	HUTCHINSON	MCLEOD	MN	55350						MN	0	0	0	60	10	0	0	0	0	0	70	0	0	0	3412	593	0	0	0	0	0	4005	0	35	15	7	3	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	17	7	3	0	70	75	0	3357	49	5	1	0	3412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	585	8	0	0	0	593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3942	57	5	1	0	4005	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0		JOHN C WESTER	6125874746	6/3/1994	
19930397	1993	"HUXLEY, CITY OF"	7700	RT 1. BOX 1410	SHELBYVILLE	SHELBY	TX	75973						TX	0	0	0	73	161	0	0	0	0	0	234	0	0	0	1319	140	0	0	0	0	0	1459	0	0	13	60	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	141	0	0	0	156	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	159	60	0	0	234	15	0	1269	50	0	0	0	1319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1409	50	0	0	0	1459	1	11	6	12	0	0	0	0	2	5	0	0	5	0	5		SUE CORBELL	4093682266	6/3/1994	
19931324	1993	IBERVILLE PARISH NATURAL GAS SYSTEM	8010	59805 HWY 3066	PLAQUEMINE	IBERVILLE	LA	70764						LA	0	0	0	85	25	0	0	0	0	0	110	0	0	0	2703	243	0	0	0	0	0	2946	0	83	2	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	2	0	0	0	110	50	0	2685	17	1	0	0	2703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2928	17	1	0	0	2946	0	13	2	21	0	0	0	0	0	14	37	23	1	0	1		RAYMOND PATIN	5046875152	6/3/1994	
19931578	1993	IGNACIO MUNICIPAL GAS	8020	540 GODDARD AVENUE	IGNACIO	LA PLATA	CO	81137						CO	0	0	0	10	0						10				437							437	0	7	3				10			0				0			0				0			0				0			0				0			0				0			0				0			0				0			0				0		7	3				10	0	0	438	15				453			0				0			0				0			0				0			0				0			0				0			0				0			0				0			0				0		438	15				453	0		0		0		1		0		0		0	0	0		YOLANDA T. DURAN	3035639494	9/14/1994	
19930178	1993	ILLINOIS GAS CO	8030	1004 STATE STREET	LAWRENCEVILLE	LAWRENCE	IL	62439						IL	0	0	37	154	133	0	0	0	0	0	324	0	0	1789	3742	5054	0	0	0	0	0	10585	0	83	83	25	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	90	42	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	125	25	0	0	324	82	0	3659	1858	17	0	0	5534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5025	26	0	0	0	5051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8684	1884	17	0	0	10585	7	6	3	1	0	0	0	4	1	2	0	0	77	0	2.31		DARIN L. HOUCHIN - ASSISTANT GENERAL MANAGER	6189433326	6/3/1994	
19931064	1993	ILLINOIS POWER CO	8040	500 SOUTH 27TH STREET	DECATUR	MACON	IL	62525						IL	33	320	0	4210	1963	20	0	0	0	0	6546	2740	22956	0	152085	204951	624	0	646	0	0	384002	0	3213	865	454	29	2	4563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	5	2	0	20	0	0	0	0	0	0	0	0	1850	112	1	0	0	1963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5063	990	460	31	2	6546	69	0	176296	1406	74	4	1	177781	0	0	0	0	0	0	0	0	646	0	0	0	0	646	0	0	623	1	0	0	624	0	953	20	0	0	0	973	0	194100	9853	25	0	0	203978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371995	11902	100	4	1	384002	151	264	125	529	0	0	26	89	426	506	147	583	97	0	1.9		G. BARDELLI	2174246847	6/3/1994	
19931082	1993	INDIANA GAS CO INC	8070	1630 N MERIDIAN ST	INDIANAPOLIS	MARION	IN	46202						IN	1304	665	2	3770	3301	250	29	0	0	0	9321	13727	72094	0	109027	282320	14	0	150	0	0	477332	0	2070	1778	1518	340	35	5741	0	0	5	18	6	0	29	0	0	0	0	0	0	0	0	8	181	57	2	2	250	0	0	0	0	0	0	0	0	2455	594	252	0	0	3301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4533	2558	1845	348	37	9321	80	0	157017	35934	1626	185	86	194848	0	0	0	0	0	0	0	0	150	0	0	0	0	150	0	0	0	13	1	0	14	0	0	0	0	0	0	0	0	265912	15394	845	169	0	282320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423079	51328	2484	355	86	477332	689	1601	175	722	5	18	0	0	0	0	1504	11373	3051	0	0.71		RONALD J BOES	3173210575	6/3/1994	
19930516	1993	INDIANA NATURAL GAS CORP	8080	P.O. BOX 450	PAOLI	ORANGE	IN	47454						IN	0	0	0	170	49	0	0	0	0	0	219	0	0	0	4819	1761	0	0	0	0	0	6580	0	136	31	3	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	3	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	34	3	0	0	219	160	0	4815	3	1	0	0	4819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1740	21	0	0	0	1761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6555	24	1	0	0	6580	0	0	1	10	0	0	0	0	0	0	0	0	0	0	1.2		VIRGINIA BURTON - BOOKKEEPER	8007770659	6/3/1994	
19931084	1993	INDIANA UTILITIES CORP	8090	123 WEST CHESTNUT ST	CORYDON	HARRISON	IN	47112						IN KY	0	0	0	59	14	0	0	0	0	0	73	0	0	0	1496	559	0	0	0	0	0	2055	0	23	11	25	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	11	25	0	0	73	126	0	1470	20	6	0	0	1496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	517	42	0	0	0	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1987	62	6	0	0	2055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98		CHARLES CZESCHIN JR	8127383235	6/3/1994	
19930391	1993	INDIANTOWN GAS CO INC	8100	1600 SW WARFIELD BLVD	INDIANTOWN	MARTIN	FL	34956						FL	2	0	0	3	5	0	0	0	0	0	10	248	0	0	2	290	0	0	0	0	0	540	0	2	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	3	0	0	10	0	0	248	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	538	0	0	0	0	538	1	0	0	1	0	0	0	0	0	0	0	3	0	0	0		J. HEATH BATCHELOR	4075972168	6/3/1994	
19931298	1993	INTERBORO GAS CO	8131	55 SOUTH THIRD STREET	OXFORD	CHESTER	PA	19363	55 SOUTH THIRD STREET	OXFORD	CHESTER	PA	19363	PA	0	0	0	4	0	0	0	0	0	0	4	0	0	0	39	5	0	0	0	0	0	44	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	54	0	34	3	2	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	4	3	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8		ROBERT E. LLOYD	6109322000	6/3/1994	
19931465	1993	INTERMOUNTAIN GAS CO	8160	555 SO COLE RD	BOISE	ADA	ID	83709						ID	0	0	0	2390	1180	0	0	0	0	0	3570	0	0	0	85403	72226	0	0	0	0	0	157629	0	1437	711	175	67	0	2390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1030	150	0	0	0	1180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2467	861	175	67	0	3570	89	0	83087	2241	73	2	0	85403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71060	1162	4	0	0	72226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154147	3403	77	2	0	157629	7	4	195	589	0	0	40	29	2	2	158	49	0	0	5.00E-03		DARYL WATSON	2083776083	6/3/1994	7/26/1995
19931312	1993	INTERSTATE POWER CO	8170	1000 MAIN STREET  P.O. BOX 769	DUBUQUE	DUBUQUE	IA	52004						IL	0	0	3	96	42	0	0	0	0	0	141	0	0	0	2054	3161	0	0	0	0	0	5215	0	68	31	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	4	14	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	35	14	0	0	141	100	0	2007	47	0	0	0	2054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3107	51	3	0	0	3161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5114	98	3	0	0	5215	1	1	0	11	0	0	0	1	0	4	0	98	0	0	0.57		JOHN F. WILLIAMS	3195572243	6/3/1994	8/23/1994
19931313	1993	INTERSTATE POWER CO	8170	1000 MAIN STREET  P.O. BOX 769	DUBUQUE	DUBUQUE	IA	52004						MN	0	0	6	79	120	0	0	0	0	0	205	0	0	1230	2690	6300	0	0	0	0	0	10220	0	11	64	8	1	1	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	28	18	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	92	26	1	1	205	75	0	1776	2110	33	1	0	3920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6044	251	5	0	0	6300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7820	2361	38	1	0	10220	0	1	2	8	0	0	2	10	1	1	9	164	8	0	0.06		JOHN F. WILLIAMS	3195572243	6/3/1994	
19931127	1993	INTERSTATE POWER CO	8170	1000 MAIN STREET  P.O. BOX 769	DUBUQUE	DUBUQUE	IA	52004						IA	1	1	23	268	246	4	0	0	0	0	543	431	2030	479	7632	23111	0	0	0	0	0	33683	0	148	106	29	6	4	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	177	44	25	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	154	54	6	4	543	100	0	7365	3019	179	9	0	10572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20836	2251	22	2	0	23111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28201	5270	201	11	0	33683	6	7	1	15	11	35	2	8	11	254	4	170	53	0	0.36		JOHN F. WILLIAMS	3195572243	9/12/1994	
19930851	1993	INTERSTATE UTILITIES CO	8180	"BOX 346, 112 SOUTH 2ND ST"	MASON	KANAWHA	WV	25262	4445 EAST PIKE	ZANESVILLE		OH	43701	WV	5	1	0	0	3	0	0	0	0	0	9	372	0	0	0	70	0	0	0	0	0	442	4	3	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	9	30	0	372	0	0	0	0	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442	0	0	0	0	442	3	3	0	0	1	0	0	0	0	0	0	0	4	0	0		KEN LEPAGE	3047735715	6/3/1994	
19930794	1993	IOLA MUNICIPAL GAS CO	8220	2 W JACKSON	IOLA	ALLEN	KS	66749						KS	26	0	1	14	4	0	0	0	0	0	45	1566	0	0	918	347	0	0	0	0	0	2831	0	10	26	5	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	26	5	0	0	45	6	0	2187	282	8	0	0	2477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	4	0	0	0	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2537	286	8	0	0	2831	6	1	0	27	0	0	4	11	3	4	0	0	0	0	2		DOUGLAS COLVIN	3163654900	6/3/1994	
19931147	1993	"IOTA GAS DEPT, TOWN OF"	8230	116 DUSON AVENUE	IOTA	ACADIA	LA	70543	P.O. BOX 890	IOTA		LA	70543	LA	0	0	0	20	5	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	10	0	0	0	25	47	0	561	0	0	0	0	561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	49	3	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	615	3	0	0	0	618	0	3	0	0	0	2	0	2	0	9	0	5	0	0	1		ISAAC CORMIER	3187792597	9/12/1994	
19930332	1993	IOWA - ILLINOIS GAS & ELECTRIC CO	8250	206 E 2ND ST	DAVENPORT	SCOTT	IA	52808						IA	36	22	10	2647	1006	117	0	0	0	0	3838	145	12159	0	132150	79075	0	0	0	0	0	223529	0	1443	989	224	59	0	2715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	30	4	0	117	0	0	0	0	0	0	0	0	800	194	12	0	0	1006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2243	1266	266	63	0	3838	75	0	100669	43178	580	27	0	144454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74660	1376	38	1	0	76075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175329	44554	618	28	0	220529	104	210	81	266	18	18	4	5	0	0	407	1442	34	0	0.55		C E NAYLOR	3097933687	6/3/1994	
19930524	1993	IOWA PUBLIC SERVICE CO__(AKA MIDWEST GAS)	8270	401 DOUGLAS ST PO BOX 778	SIOUX CITY	WOODBURY	IA	51102						NE	0	0	17	25	30	0	0	0	0	0	72	0	0	687	963	2329	0	0	0	0	0	3979	0	26	11	2	0	3	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	8	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	19	2	0	3	72	82	0	1443	192	15	0	0	1650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2287	40	2	0	0	2329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3730	232	17	0	0	3979	0	2	3	9	0	3	0	0	0	6	1	30	4	0	2		DENNIS OLSEN	7122777941	6/3/1994	
19930525	1993	IOWA PUBLIC SERVICE CO__(AKA MIDWEST GAS)	8270	401 DOUGLAS ST PO BOX 778	SIOUX CITY	WOODBURY	IA	51102						SD	0	0	58	514	298	71	0	0	0	0	941	0	0	14480	18475	18018	0	0	38	0	0	51011	0	405	125	41	17	2	590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	36	6	3	0	71	0	0	0	0	0	0	0	0	226	67	5	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	657	228	52	20	2	959	87	0	5064	27871	19	1	0	32955	0	0	0	0	0	0	0	0	38	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17422	588	8	0	0	18018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22524	28459	27	1	0	51011	24	68	122	148	5	11	4	14	5	46	17	668	65	0	1		DENIS OLSEN	7122777941	6/3/1994	
19930526	1993	IOWA PUBLIC SERVICE CO__(AKA MIDWEST GAS)	8270	401 DOUGLAS ST PO BOX 778	SIOUX CITY	WOODBURY	IA	51102						IA NE SD	114	181	402	2775	1858	150	0	0	0	0	5480	7127	899	26076	131533	152340	0	0	114	0	0	318089	0	1783	1148	399	73	69	3472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	81	30	12	1	150	0	2	0	0	0	0	2	0	1361	427	68	0	0	1856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3172	1656	497	85	70	5480	81	0	107805	55944	1777	109	0	165635	0	0	0	0	0	0	0	0	114	0	0	0	0	114	0	0	0	0	0	0	0	0	95	2	0	0	0	97	0	148696	3355	188	4	0	152243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256710	59301	1965	113	0	318089	139	157	233	623	17	78	41	57	32	259	526	2298	197	0	1		DENNIS OLSEN	7122777941	6/3/1994	
19931122	1993	IOWA SOUTHERN UTILITIES CO	8280	300 SHERIDAN AVENUE	CENTERVILLE	APPANOOSE	IA	52544						IA	0	0	0	490	248	0	0	0	0	0	738	2977	0	0	16914	15664	0	0	0	0	0	35555	0	297	167	26	0	0	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	5	0	0	0	0	0	0	0	0	203	34	11	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	201	37	0	0	738	80	0	15658	4181	51	1	0	19891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17176	986	21	1	0	18184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32834	5167	72	2	0	38075	0	13	2	6	2	10	1	2	0	11	0	52	0	0	1		"KARL B. WATSON, P.E."	5154375232	9/12/1994	
19930255	1993	"IRAAN UTILITY SYSTEMS, CITY OF"	8290	503 - 6TH STREET	IRAAN	PECOS	TX	79744						TX	3	0	0	0	70	0	0	0	0	0	73	2	0	0	69	468	0	0	0	0	0	539	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	12	10	0	69	2	1	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468	0	0	0	0	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	537	2	1	0	0	540	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06		HOWARD FLOYD- UTILITY DIRECTOR	9156392301	6/3/1994	
19931266	1993	"ISABEL, CITY OF"	8321	BOX 68	ISABEL	BARBER	KS	67065						KS	0	0	0	0	11	0	0	0	0	0	11	0	0	0	0	89	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	11	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	1	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	1	0	0	0	88	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0		RICHARD L BECKER	3167394391	6/3/1994	
19930041	1993	JACKSON COUNTY UTILITIES	9016	4755 WELCH STREET	MOSS POINT	JACKSON	MS	39563	4412 DENNY ST	MOSS POINT		MS	39563	MS	0	39	13	0	0	0	0	0	0	0	52	0	198	0	0	204	0	0	0	0	0	402	0	24	0	15	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	4	15	0	0	52	75	0	138	59	1	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	59	1	0	0	402	7	15	0	0	0	2	0	0	0	4	0	0	1	0	16		DAVID CHERAMIE	6014751151	6/3/1994	
