RPTID	YR	NAME	OPID	OSTREET	OCITY	OCOUNTY	OSTATE	OZIP	HSTREET	HCITY	HCOUNTY	HSTATE	HZIP	STOP	B1M_1	B1M_2	B1M_3	B1M_4	B1M_5	B1M_6	B1M_7	B1M_8	B1M_9	B1M_10	B1MT	B1S_1	B1S_2	B1S_3	B1S_4	B1S_5	B1S_6	B1S_7	B1S_8	B1S_9	B1S_10	B1ST	STM_1	STM_2	STM_3	STM_4	STM_5	STM_6	STMT	DIM_1	DIM_2	DIM_3	DIM_4	DIM_5	DIM_6	DIMT	CUM_1	CUM_2	CUM_3	CUM_4	CUM_5	CUM_6	CUMT	CIM_1	CIM_2	CIM_3	CIM_4	CIM_5	CIM_6	CIMT	PVCM_1	PVCM_2	PVCM_3	PVCM_4	PVCM_5	PVCM_6	PVCMT	PEM_1	PEM_2	PEM_3	PEM_4	PEM_5	PEM_6	PEMT	ABSM_1	ABSM_2	ABSM_3	ABSM_4	ABSM_5	ABSM_6	ABSMT	OT1M_1	OT1M_2	OT1M_3	OT1M_4	OT1M_5	OT1M_6	OT1MT	OT2M_1	OT2M_2	OT2M_3	OT2M_4	OT2M_5	OT2M_6	OT2MT	TOTM_1	TOTM_2	TOTM_3	TOTM_4	TOTM_5	TOTM_6	TOTMT	AVER	STS_1	STS_2	STS_3	STS_4	STS_5	STS_6	STST	DIS_1	DIS_2	DIS_3	DIS_4	DIS_5	DIS_6	DIST	CUS_1	CUS_2	CUS_3	CUS_4	CUS_5	CUS_6	CUST	CIS_1	CIS_2	CIS_3	CIS_4	CIS_5	CIS_6	CIST	PVCS_1	PVCS_2	PVCS_3	PVCS_4	PVCS_5	PVCS_6	PVCST	PES_1	PES_2	PES_3	PES_4	PES_5	PES_6	PEST	ABSS_1	ABSS_2	ABSS_3	ABSS_4	ABSS_5	ABSS_6	ABSST	OT1S_1	OT1S_2	OT1S_3	OT1S_4	OT1S_5	OT1S_6	OT1ST	OT2S_1	OT2S_2	OT2S_3	OT2S_4	OT2S_5	OT2S_6	OT2ST	TOTS_1	TOTS_2	TOTS_3	TOTS_4	TOTS_5	TOTS_6	TOTST	CM	CS	TM	TS	OM	OS	CDM	CDS	MDM	MDS	OTHM	OTHS	KNLK	FEDLK	UNACC	COMMENTS	PNAME	PHONE	DOE	DOC	
19990861	1999	"LIVINGSTON PARISH - A, GAS UTIL DIST # 1 OF"	6233	9415 HWY 64 SUITE B	ZACHARY		LA	70791						LA	0	0	0	69	0	0	0	0	5	17	91	0	0	0	786	0	0	0	0	21	118	925	0	59	7	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	5	0	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	8	0	0	0	91	30	0	743	0	0	0	0	743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	21	0	161	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	925	0	0	0	0	925	0	0	0	1	2	1	0	0	0	1	0	0	0	0	12		R. DALE HODGES - MANAGER	2256549959	3/15/2000		
19991373	1999	"LIVINGSTON UTILITIES BOARD, CITY OF"	11595	P.O. DRAWER W	LIVINGSTON	SUMTER	AL	35470						AL	0	0	0	34	7	5	0	0	0	0	46	0	0	0	69	386	0	0	0	0	139	594	0	0	21	13	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	26	13	0	0	46	200	0	69	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	0	0	0	0	386	0	0	0	0	0	0	0	0	135	2	2	0	0	139	0	0	0	0	0	0	0	0	590	2	2	0	0	594	0	3	0	0	0	0	1	0	0	0	0	0	1	0	0.02		"JAMES C. DIAL, III"	2056522505	4/12/2000	4/27/2000	
19991086	1999	"LIVINGSTON, TOWN OF"	11604	20550 CIRCLE DR  P O BOX 	LIVINGSTON	LIVINGSTON	LA	70754						LA	0	0	0	3	43	0	0	0	0	0	46	0	0	0	27	560	0	0	0	0	0	587	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	25	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	25	0	0	0	46	20	0	27	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	560	0	0	0	0	560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	587	0	0	0	0	587	0	3	1	1	0	0	1	0	0	4	0	0	0	0	6.67		DONNIE DUFFY	2256867153	3/21/2000		
19990137	1999	"LIVONIA, VILLAGE OF"	11606	3111 LA HWY 78 P.O. BOX 3	LIVONIA	POINTE COUPEE	LA	70755						LA	0	0	0	4	6	0	0	0	0	0	10	0	0	0	192	198	0	0	0	0	0	390	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	10	15	0	192	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	0	0	0	0	390	0	0	0	0	0	0	0	0	0	0	0	10	1	0	7.2		DONNA BERGERON	5046372981	2/4/2000		
19991165	1999	"LOGANSPORT GAS DEPT, TOWN OF"	11656	"P.O. BOX 400, 309 MAIN ST"	LOGANSPORT	DE SOTO	LA	71049						LA	0	0	0	0	26	0	0	0	0	0	26	0	0	0	0	492	0	0	0	0	0	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	9	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	9	0	0	0	26	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448	44	0	0	0	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448	44	0	0	0	492	0	0	0	0	0	0	0	0	0	0	1	5	0	0	6	LEAKS DISCOVERIES DURING ROUTINE LEAK SURVEY WERE CORRECTED WITHIN 30 DAYS.	SHARON STEWART	3186975359	3/22/2000		
19991288	1999	"LONG BEACH GAS DEPT, CITY OF"	11712	2400 E. SPRING STREET	LONG BEACH	LOS ANGELES	CA	90806						CA	0	0	0	894	26	0	0	0	0	0	920	0	0	0	73219	16861	0	0	0	0	0	90080	0	220	496	89	45	44	894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	496	89	45	44	920	70	0	60721	12323	162	13	0	73219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15451	1410	0	0	0	16861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76172	13733	162	13	0	90080	23	67	2	25	0	6	1	2	0	4	20	223	7	0	0		DALE HOLDMANN	5625702030	3/27/2000		
19991113	1999	"LORDSBURG, CITY OF"	11744	206 S. MAIN STREET	LORDSBURG	HIDALGO	NM	88045						NM	0	0	0	10	14	0	0	0	0	0	24	0	0	0	832	504	0	0	0	0	0	1336	0	6	4	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	6	0	0	0	24	0	0	762	70	0	0	0	832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490	14	0	0	0	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1252	84	0	0	0	1336	4	2	0	0	0	0	0	0	0	0	5	0	0	0	0	"ELIMINATED 7-1 STEEL SERVICES ELIMINATED 600 FT 2"" STEEL MAIN."	DAVID CRAIG	5055423421	3/22/2000		
19990854	1999	"LORETTO GAS SYSTEM, CITY OF"	11752	P.O. BOX 176	LORETTO	LAWRENCE	TN	38469						TN	0	0	0	15	9	0	0	0	0	0	24	0	0	0	358	324	0	0	0	0	0	682	0	9	6	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	9	0	0	0	25	0	0	349	9	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	6	0	0	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	667	15	0	0	0	682	0	0	0	0	0	0	0	0	0	0	0	0	0	0			STEVE ELLIS  - SUPT	9318536797	3/15/2000		
19991261	1999	LORIMOR MUNICIPAL GAS SYSTEM	11760	406 MAIN ST	LORIMOR	UNION	IA	50149						IA	0	0	0	8	0	0	0	0	0	0	8	0	0	0	156	55	0	0	0	0	0	211	0	7	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	8	75	0	156	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6		MARY SEALES	5157632297	3/27/2000	4/7/2000	
19990269	1999	LOS ALAMOS COUNTY UTILITIES	11768	"901 TRINITY DR., DR 1030"	LOS ALAMOS	LOS ALAMOS	NM	87544						NM	1	1	2	42	55	0	0	0	0	0	101	1	280	5	2586	4152	0	0	0	0	0	7024	0	24	18	2	2	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	11	2	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	29	4	2	0	101	65	0	2085	784	3	0	0	2872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	41	15	0	0	4152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6181	825	18	0	0	7024	0	1	0	0	0	0	0	0	2	24	0	2	9	0	3.2		PAUL A. PIZZOLI - DIRECTOR OF GAS WATER	5056628147	2/11/2000	2/15/2000	
19990028	1999	LOS YBANEZ GAS	11780	1919 COUNTY FD M BOX 52A 	LAMESA	DAWSON	TX	79331						TX	0	2	0	0	0	0	0	0	0	0	2	0	66	0	0	0	0	0	0	0	0	66	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	20	0	55	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		LEONARDO ESTRACA	8068725017	1/12/2000		
19990041	1999	LOUDON UTILITIES GAS DEPT	11776	"201 ALMA PL, P.O. BOX 904"	LOUDON	LOUDON	TN	37774						TN	0	0	0	49	153	0	0	0	0	0	202	0	0	0	862	2300	0	0	0	0	0	3162	0	29	8	12	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	64	30	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	72	42	0	0	202	151	0	846	10	3	3	0	862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2289	9	2	0	0	2300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3135	19	5	3	0	3162	2	6	6	5	1	0	0	0	0	2	0	0	16	0	1.29		BERYL KIRKLAND - SUPT.	4234587564	1/13/2000	2/14/2000	
19990655	1999	LOUISIANA GAS SERVICE CO	11800	1233 WESTBANK EXPRESSWAY	HARVEY	JEFFERSON	LA	70058	P.O. BOX 433	HARVEY	JEFFERSON	LA	70059	LA	0	0	0	4295	1330	15	0	0	0	0	5640	0	0	0	226066	68376	1	0	0	0	0	294443	0	3179	869	197	21	29	4295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	3	0	15	0	0	0	0	0	0	0	0	1153	170	7	0	0	1330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4332	1041	214	24	29	5640	87	5	222586	3381	87	6	1	226066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	23	66892	1407	8	0	46	68376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	289479	4788	95	6	47	294443	87	266	175	626	60	152	31	115	150	1414	244	6478	4735	0	1.55		LEON T HINSON	5043747220	3/10/2000	3/21/2000	
19990830	1999	LOUISVILLE GAS & ELECTRIC CO	11824	220 W MAIN ST - PO BOX 32	LOUISVILLE	JEFFERSON	KY	40232						KY	175	5	0	2421	914	213	0	0	0	0	3728	17000	0	0	117321	98950	30480	0	0	0	0	263751	0	915	983	546	80	77	2601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	106	48	26	14	213	0	0	0	0	0	0	0	0	532	309	73	0	0	914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1466	1398	667	106	91	3728	0	0	66531	66072	1543	175	0	134321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	29890	299	0	0	30480	0	0	0	0	0	0	0	0	93405	5457	84	4	0	98950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160227	101419	1926	179	0	263751	41	236	66	246	22	75	1	8	7	87	422	4763	6126	7	2.12		ROBERT CRAIG	5026272899	3/15/2000		
19991223	1999	"LOUISVILLE GAS & WATER, CITY OF"	11832	211 EAST 7TH STREET	LOUISVILLE	JEFFERSON	GA	30434						GA	0	0	0	43	6	0	0	0	0	0	49	0	0	0	1184	98	0	0	0	0	0	1282	0	9	28	6	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	28	6	0	0	49	100	0	1170	13	1	0	0	1184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	1	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1267	14	1	0	0	1282	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4.1	THIS REPORT WAS PREPARED BY: WELKER & ASSOCIATES INC. NATURAL GAS SECTION 445 MANGET ST. MARRIETTA GA.30060  (770)422-1902. THIS REPORT COMPLIED FROM INFORMATION SUPPLIED BY: JOE COX LOUISVILLE GA.  	RONALD W. MANN	7704221902	3/24/2000		
19990219	1999	"LOUISVILLE GAS SYSTEM, VILLAGE OF"	11840	"101 S MAIN ST., BOX 306"	LOUISVILLE	CLAY	IL	62858						IL	0	0	0	10	1	0	0	0	0	0	11	0	0	0	587	44	0	0	0	0	0	631	0	5	4	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	1	0	0	11	70	0	574	13	0	0	0	587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	618	13	0	0	0	631	0	1	0	0	0	0	0	0	0	0	2	6	0	0	5		C LINDSAY ENLOE	6186561235	2/10/2000	2/15/2000	
19991439	1999	LOVELACE GAS SERVICE INC	11849	10606 E COLONIAL DRIVE	ORLANDO	ORANGE	FL	32817						FL	0	0	0	7	3	0	0	0	0	0	10	0	0	0	1064	169	0	0	0	0	0	1233	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	10	20	0	1064	0	0	0	0	1064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1233	0	0	0	0	1233	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0.5		GARRY LOVELACE	4072772966	5/30/2000		
19990565	1999	LOWER VALLEY POWER & LIGHT INC.	31044	4000 SOUTH HIGHWAY 89	JACKSON	TETON	WY	83001	P O BOX 188	AFTON		WY	83110	WY	0	0	0	5	62	0	0	0	0	0	67	0	0	0	0	2760	0	0	0	0	0	2760	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	15	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	15	5	0	0	67	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2746	14	0	0	0	2760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2746	14	0	0	0	2760	0	0	9	13	0	3	0	0	0	0	0	0	0	0	0.7		MARTELL BROWER	3078853175	3/2/2000	6/26/2000	
19990273	1999	"LOXLEY, TOWN OF"	11864	1089 S HICKORY P.O. BOX 9	LOXLEY	BALDWIN	AL	36551						AL	0	0	0	16	0	0	0	0	0	0	16	0	0	0	360	26	0	0	0	0	0	386	0	0	16	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	16	0	0	354	6	0	0	0	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	6	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		JAMES WILSON	3349645162	2/11/2000	2/15/2000	
19990389	1999	LUMBERPORT - SHINNSTON GAS CO	11888	"ONE ENERGY LANE, PO BOX 3"	LUMBERPORT	HARRISON	WV	26386						WV	23	3	0	0	113	0	0	0	0	0	139	1506	15	42	13	2859	0	0	0	8	0	4443	0	12	7	7	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	48	15	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	55	22	0	0	139	34	0	1513	55	8	0	0	1576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2787	71	1	0	0	2859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	8	0	4307	127	9	0	0	4443	34	9	5	14	0	0	1	3	3	2	4	25	32	0	5	PART B: SECTION 1 - NUMBER OF SERVICES  SECTION 3 - NUMBER SERVICES AT END OF YEAR  OTHER- SERVICES THAT ARE COMBINED OF STEEL AND PLASTIC	DONALD HURST	3045844545	2/23/2000		
19991132	1999	"LUMPKIN GAS DEPT, CITY OF"	11896	P.O. BOX 278	LUMPKIN	STEWART	GA	31815	P.O. BOX 3217	THOMASVILLE	THOMAS	GA	31799	GA	0	0	0	10	1	0	0	0	0	0	11	0	0	141	178	32	0	0	0	0	0	351	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	11	100	0	313	6	0	0	0	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	6	0	0	0	351	0	0	2	0	0	0	0	0	0	1	0	0	0	0	3.5		WILLIAM L. HAYS	9122266569	3/22/2000	6/28/2000	
19991201	1999	"LYONS GAS DEPT, CITY OF"	11944	217 E AVE SOUTH	LYONS	RICE	KS	67554						KS	4	0	0	0	12	13	0	0	0	0	29	270	0	108	522	906	1	0	0	0	0	1807	0	3	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	3	0	13	0	1	2	2	0	0	5	0	0	6	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	15	6	4	0	29	20	0	0	900	0	0	0	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	4	0	0	359	0	0	548	0	0	0	548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1803	4	0	0	1807	1	3	1	0	0	0	0	0	0	0	1	0	0	0	2.1		DAVID C. KENDRICK	3162573054	3/23/2000		
19990843	1999	"LYONS GAS SYSTEM, CITY OF"	11952	"335 MAIN ST., BOX 598"	LYONS	BURT	NE	68038						NE	0	0	0	0	10	0	0	0	0	0	10	0	0	0	0	517	0	0	0	0	0	517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	10	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	513	4	0	0	0	517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	513	4	0	0	0	517	0	0	0	23	0	21	0	0	0	17	0	0	0	0			RON DABERKOW	4026872130	3/15/2000		
19990584	1999	LYTLE MUNICIPAL SYSTEM	11960	14916 MAIN STREET (P.O. B	LYTLE	ATASCOSA	TX	78052						TX	0	0	0	14	6	0	0	0	0	0	20	0	0	0	417	184	0	0	0	0	0	601	0	8	6	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	6	0	0	0	20	0	0	405	9	0	0	0	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	72	0	115	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	592	9	0	0	0	601	1	5	0	0	0	2	0	0	0	5	0	0	0	0	2.4		ALICE PEREZ	8307093692	3/3/2000		
19990991	1999	M G T C INC	12264	P.O. BOX 1749	GILLETTE	CAMPBELL	WY	82717	"12200 N. PECOS STREET, SU"	DENVER		CO	80234	WY	55	0	0	40	7	0	0	0	5	0	107	89	0	0	33	41	0	0	0	4	0	167	0	57	38	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	69	38	0	0	0	107	0	0	153	12	2	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	12	2	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4		JOHN CURTIS	3076829710	3/20/2000	8/3/2000	
19990891	1999	"MACON GAS DEPT MUNICIPAL UTILITIES, CITY OF"	12006	106 W. BOURKE PO BOX 569	MACON	MACON	MO	63552						MO	0	0	0	52	26	0	0	0	0	0	78	0	0	0	536	1610	0	0	0	0	58	2204	0	6	18	28	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	13	11	1	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	29	29	0	0	78	76	0	437	96	3	0	0	536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	40	0	1545	25	0	0	0	1570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	58	58	2022	121	3	0	0	2204	2	0	1	2	0	1	1	0	0	0	5	6	12	0	0		THELMA DAWSON	6603853173	3/17/2000	8/4/2000	
